TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
1051,2024/08/07,2947.37,499,refund,Philadelphia,0
1052,2024/05/20,32.1,668,purchase,Phoenix,0
1053,2024/04/01,1695.05,824,refund,Dallas,0
1054,2024/02/29,1224.33,382,purchase,Philadelphia,0
1055,2024/07/27,2964.9,404,refund,Phoenix,0
1056,2024/08/21,2463.41,428,refund,Phoenix,0
1057,2024/05/19,683.4,150,refund,New York,0
1058,2024/03/21,4687.51,267,purchase,New York,0
1059,2024/06/20,107.22,17,refund,San Diego,0
1060,2024/10/11,2984.82,827,refund,Phoenix,0
1061,2023/12/18,4138.15,973,refund,San Jose,0
1062,2024/01/12,4767.87,58,purchase,Houston,0
1063,2023/11/12,1562.8,893,purchase,San Diego,0
1064,2023/10/27,2539.44,165,refund,San Diego,0
1065,2024/01/16,4254.95,810,refund,Dallas,0
1066,2023/12/23,2775.89,85,refund,San Diego,0
1067,2024/01/12,2276.84,721,purchase,Philadelphia,0
1068,2023/12/09,4186.02,934,purchase,Philadelphia,0
1069,2024/07/01,4311.49,226,refund,Phoenix,0
1070,2024/10/14,2795,845,refund,New York,0
1071,2024/04/07,2494.42,513,refund,New York,0
1072,2024/04/27,997.97,933,purchase,San Jose,0
1073,2024/08/06,494.21,798,refund,Phoenix,0
1074,2024/09/24,4669.02,873,purchase,Houston,0
1075,2023/12/26,828.78,775,refund,Philadelphia,0
1076,2024/03/25,1784.42,494,refund,Philadelphia,0
1077,2024/02/19,3481.46,213,refund,New York,0
1078,2023/12/29,4557.32,255,purchase,Philadelphia,0
1079,2024/02/05,762.86,239,refund,New York,0
1080,2024/01/03,632.36,918,refund,New York,0
1081,2024/06/05,1797.26,214,refund,Los Angeles,0
1082,2024/04/11,171.31,826,purchase,Philadelphia,0
1083,2024/05/20,1993.97,467,purchase,San Jose,0
1084,2024/07/04,221.05,661,refund,Dallas,0
1085,2024/04/28,3583.72,835,purchase,Los Angeles,0
1086,2024/01/09,1943.31,176,refund,Houston,0
1087,2024/05/27,2466.43,190,refund,New York,0
1088,2024/09/01,3390.95,831,refund,San Jose,0
1089,2024/05/28,3182.43,613,refund,Chicago,0
1090,2023/12/22,983.46,362,purchase,Houston,0
1091,2023/12/12,4048.29,174,refund,Los Angeles,0
1092,2024/02/09,685.08,893,purchase,Philadelphia,0
1093,2024/06/15,4445.21,158,purchase,Houston,0
1094,2024/03/09,4766.66,111,purchase,New York,0
1095,2023/12/17,4195.45,962,refund,Houston,0
1096,2023/10/30,4753.25,61,purchase,San Jose,0
1097,2024/05/09,4169.04,864,refund,San Antonio,0
1098,2024/10/07,1604.96,287,purchase,San Jose,0
1099,2024/06/26,3594.66,520,refund,Dallas,0
1100,2024/08/24,3186.37,388,purchase,Houston,0
1101,2024/08/13,3707.43,907,purchase,Philadelphia,0
1102,2024/09/12,1434.78,112,purchase,San Antonio,0
1103,2024/01/05,3186.82,111,refund,San Jose,0
1104,2024/09/26,764.13,500,purchase,San Jose,0
1105,2024/08/25,3483.69,669,purchase,San Jose,0
1106,2024/07/03,4243.46,811,purchase,San Jose,0
1107,2023/12/26,3409.61,660,refund,Philadelphia,0
1108,2024/04/28,1094.62,763,refund,Dallas,0
1109,2024/08/29,884.09,63,refund,Los Angeles,0
1110,2023/11/19,1753.48,704,refund,San Diego,0
1111,2024/02/12,2339.46,102,purchase,San Jose,0
1112,2023/11/29,3706.52,293,purchase,Philadelphia,0
1113,2024/07/24,2873.99,474,purchase,San Jose,0
1114,2024/07/30,1216.05,667,purchase,Phoenix,0
1115,2024/06/14,3243.12,938,refund,Phoenix,0
1116,2024/07/28,3264.98,597,purchase,San Antonio,0
1117,2023/12/16,982.81,602,purchase,San Jose,0
1118,2023/12/01,4159.5,374,purchase,Chicago,0
1119,2024/10/03,3312.7,570,refund,New York,0
1120,2023/12/05,1210.24,319,refund,Houston,0
1121,2024/08/26,4271.87,706,refund,San Diego,0
1122,2024/01/11,2078.79,193,purchase,Philadelphia,0
1123,2024/07/29,319.71,714,refund,Houston,0
1124,2024/05/23,2979.1,151,purchase,San Antonio,0
1125,2024/02/03,3509.58,656,purchase,Chicago,0
1126,2024/09/15,4437.56,35,purchase,San Diego,0
1127,2024/03/31,3425.48,813,purchase,New York,0
1128,2024/04/19,1339.88,350,purchase,New York,0
1129,2024/07/20,3282.34,795,refund,Dallas,0
1130,2024/10/07,4590.43,982,refund,San Antonio,0
1131,2023/12/11,4208.96,146,purchase,San Diego,0
1132,2024/01/13,3392.71,702,purchase,Phoenix,0
1133,2023/10/29,635.26,717,purchase,Los Angeles,0
1134,2024/01/08,1135.13,135,refund,San Diego,0
1135,2024/03/27,3034.89,389,refund,San Jose,0
1136,2024/09/24,4870.97,983,refund,Dallas,0
1137,2024/01/09,1463.31,284,purchase,Phoenix,0
1138,2023/12/02,1165.07,283,purchase,San Jose,0
1139,2024/09/07,1827.59,595,purchase,New York,0
1140,2024/07/10,3488.55,797,refund,Dallas,0
1141,2024/05/13,3348.49,320,purchase,Los Angeles,0
1142,2024/09/03,1662.72,654,purchase,San Diego,0
1143,2024/08/29,2082.73,812,purchase,Chicago,0
1144,2023/12/23,2626.95,55,refund,Los Angeles,0
1145,2024/03/04,1358.76,176,refund,New York,0
1146,2024/06/24,1634.9,767,refund,San Antonio,0
1147,2023/10/22,3857.95,173,purchase,New York,0
1148,2024/09/28,2296.45,567,purchase,Chicago,0
1149,2024/04/05,4920.77,94,purchase,Phoenix,0
1150,2024/05/25,2879.22,607,purchase,San Jose,0
1151,2024/02/09,1457.11,336,purchase,Phoenix,0
1152,2024/06/25,1455.67,365,purchase,San Diego,0
1153,2024/09/18,1570.56,260,refund,Phoenix,0
1154,2024/01/13,4832.12,632,purchase,Los Angeles,0
1155,2024/07/14,1658.51,361,purchase,New York,0
1156,2024/03/10,4408.05,593,purchase,New York,0
1157,2023/12/26,350.97,738,purchase,Philadelphia,0
1158,2023/12/04,2179.9,651,refund,Houston,0
1159,2023/11/23,3352.47,481,refund,Chicago,0
1160,2024/03/01,1121.67,575,refund,San Antonio,0
1161,2024/08/21,3181.06,330,refund,Dallas,0
1162,2024/05/08,46.56,414,refund,New York,0
1163,2024/05/19,3878.63,461,refund,Philadelphia,0
1164,2024/07/13,494.44,777,refund,Houston,0
1165,2024/03/18,4036.15,544,refund,Los Angeles,0
1166,2024/07/01,4616.71,160,purchase,Chicago,0
1167,2024/03/24,123.06,379,refund,Philadelphia,0
1168,2024/05/15,389.02,911,refund,Philadelphia,0
1169,2024/02/08,386.68,701,purchase,Houston,0
1170,2024/02/13,2946.6,407,refund,New York,0
1171,2024/07/02,3821.15,326,refund,New York,0
1172,2024/04/19,3469.31,749,purchase,Dallas,0
1173,2024/10/11,2573.44,155,refund,Philadelphia,0
1174,2024/03/28,1564.85,361,purchase,Dallas,0
1175,2024/06/17,3315.6,354,purchase,Houston,0
1176,2023/12/12,1651.63,960,purchase,Chicago,0
1177,2024/08/09,3903.82,133,refund,Chicago,0
1178,2024/09/03,1857.31,241,refund,Houston,0
1179,2023/11/15,236.73,303,purchase,Philadelphia,0
1180,2024/06/13,812.89,737,refund,Philadelphia,0
1181,2024/03/13,3126.51,430,refund,San Antonio,0
1182,2024/04/12,2728.67,757,purchase,New York,0
1183,2024/05/25,949.72,968,refund,San Diego,0
1184,2024/02/24,998.8,522,purchase,Los Angeles,0
1185,2024/01/21,3612.94,401,purchase,San Diego,0
1186,2024/01/20,4183.77,542,purchase,Phoenix,0
1187,2023/10/30,4414.42,181,refund,Phoenix,0
1188,2023/10/27,178.03,646,purchase,San Jose,0
1189,2024/07/21,3342.37,853,refund,New York,0
1190,2024/05/24,1076.3,57,purchase,San Jose,0
1191,2024/01/20,3654.6,213,purchase,Dallas,0
1192,2023/11/17,4365.62,995,purchase,Dallas,0
1193,2024/06/17,1769.47,413,purchase,San Diego,0
1194,2024/01/11,1746.29,353,refund,Phoenix,0
1195,2024/06/07,1652.05,646,purchase,San Antonio,0
1196,2024/06/15,3030.25,531,purchase,Chicago,0
1197,2023/12/30,3488.4,999,purchase,Houston,0
1198,2024/02/01,3128.13,257,purchase,San Diego,0
1199,2024/10/07,4038.72,365,refund,Los Angeles,0
1200,2023/11/22,3537.42,412,refund,Houston,0
1201,2024/05/27,4927.71,754,purchase,Phoenix,0
1202,2024/08/09,2817.79,361,purchase,Philadelphia,0
1203,2024/03/08,4893.29,383,refund,Dallas,0
1204,2024/05/16,424.35,285,purchase,Chicago,0
1205,2023/11/18,24.74,127,purchase,San Antonio,0
1206,2024/05/08,1814.87,314,purchase,New York,0
1207,2024/08/21,2239.73,9,purchase,New York,0
1208,2023/12/10,3719.32,729,refund,San Diego,0
1209,2024/02/28,4328.5,373,purchase,Houston,0
1210,2024/03/16,2825.92,917,refund,Los Angeles,0
1211,2024/03/25,1482.32,773,purchase,Chicago,0
1212,2024/01/10,2609.08,843,refund,Los Angeles,0
1213,2024/10/20,3172.4,398,purchase,Phoenix,0
1214,2024/03/22,1369.15,442,purchase,San Diego,0
1215,2024/03/04,1641.8,226,refund,Phoenix,0
1216,2024/07/04,1365.5,687,purchase,New York,0
1217,2024/10/14,1608.24,214,purchase,Houston,0
1218,2024/06/08,1550.42,973,refund,Dallas,0
1219,2024/04/24,4972.75,515,purchase,Philadelphia,0
1220,2024/02/23,4591.04,977,purchase,Dallas,0
1221,2024/01/22,3183.77,871,purchase,Los Angeles,0
1222,2024/06/27,3967.62,859,purchase,San Antonio,0
1223,2024/06/17,3405.17,918,purchase,Los Angeles,0
1224,2024/08/03,1142.29,296,refund,Los Angeles,0
1225,2024/10/04,1077.04,727,refund,Philadelphia,0
1226,2024/04/22,2645.12,797,refund,San Diego,0
1227,2024/08/30,1531.39,659,refund,Houston,0
1228,2024/05/10,3568.42,845,refund,San Antonio,0
1229,2024/08/31,208.57,341,purchase,New York,0
1230,2024/06/19,778.67,43,purchase,San Antonio,0
1231,2023/10/26,4640.75,800,purchase,Chicago,0
1232,2024/01/23,1909.61,868,refund,Philadelphia,0
1233,2024/07/29,4780.21,357,purchase,Phoenix,0
1234,2023/11/06,365.67,779,refund,Chicago,0
1235,2024/01/27,2681.51,113,refund,San Diego,0
1236,2024/07/03,2029.08,425,purchase,San Diego,0
1237,2024/06/16,770.66,189,purchase,Dallas,0
1238,2024/08/01,2103.61,504,refund,New York,0
1239,2024/06/14,1383.39,243,refund,Dallas,0
1240,2024/10/01,4007.62,788,refund,San Jose,0
1241,2024/05/21,1368.98,511,purchase,San Jose,0
1242,2023/12/16,313.54,686,purchase,New York,0
1243,2024/09/13,3072.54,351,purchase,Houston,0
1244,2024/05/23,2461.31,925,purchase,San Diego,0
1245,2024/02/21,1904.93,661,refund,Chicago,0
1246,2024/03/19,1634.29,774,purchase,Chicago,0
1247,2023/11/11,4329.47,743,purchase,San Diego,0
1248,2023/11/10,2177.5,948,refund,Phoenix,0
1249,2024/07/14,4632.01,602,refund,Dallas,0
1250,2024/04/25,360.43,283,purchase,Houston,0
1251,2023/12/12,2776.05,778,refund,Dallas,1
1252,2024/03/18,158.1,611,refund,New York,0
1253,2024/06/22,3265.92,335,refund,San Diego,0
1254,2024/01/14,3678.42,446,refund,San Diego,0
1255,2024/08/01,2309.5,831,refund,Los Angeles,0
1256,2024/09/04,2108.13,177,purchase,San Jose,0
1257,2024/01/26,1381.81,715,purchase,Dallas,0
1258,2024/08/04,2160.08,878,refund,Chicago,0
1259,2024/10/05,116.24,604,refund,New York,0
1260,2024/05/08,2781.79,266,purchase,Chicago,0
1261,2024/09/14,24.45,458,refund,New York,0
1262,2024/10/19,934.07,335,refund,San Antonio,0
1263,2024/03/06,4826.77,982,refund,Phoenix,0
1264,2024/02/29,4158.77,152,purchase,New York,0
1265,2023/12/16,1172.51,349,refund,Chicago,0
1266,2024/06/03,312.9,631,purchase,San Jose,0
1267,2024/07/28,2763.57,551,purchase,San Diego,0
1268,2024/07/15,3746.38,174,refund,New York,0
1269,2024/06/19,4170.85,508,refund,Los Angeles,0
1270,2024/10/08,670.38,16,refund,Philadelphia,0
1271,2023/12/11,2558.68,311,refund,Houston,0
1272,2024/07/04,2731.06,387,refund,Philadelphia,0
1273,2024/02/18,1886.66,965,purchase,San Jose,0
1274,2024/09/06,2231.07,320,refund,San Jose,0
1275,2024/06/21,4667.04,986,purchase,Houston,0
1276,2024/06/13,1527.55,346,purchase,San Antonio,0
1277,2024/07/23,3516.7,974,purchase,San Antonio,0
1278,2024/07/11,4215.91,51,refund,San Jose,0
1279,2024/07/06,4254.36,608,refund,Dallas,0
1280,2024/05/15,1868.62,347,refund,Chicago,0
1281,2023/12/12,258.33,121,purchase,Philadelphia,0
1282,2024/05/06,433.61,650,refund,Los Angeles,0
1283,2024/05/28,1476.82,118,refund,San Jose,0
1284,2024/05/02,173.64,617,refund,San Antonio,0
1285,2024/09/22,3728.66,705,refund,Philadelphia,0
1286,2024/08/16,2585.65,459,refund,Houston,0
1287,2024/09/23,353.19,85,refund,Phoenix,0
1288,2023/11/12,1958.57,784,purchase,San Jose,0
1289,2024/06/19,273.41,738,refund,Houston,0
1290,2024/06/16,1207.48,434,purchase,Los Angeles,0
1291,2024/03/24,88.75,409,refund,Houston,0
1292,2024/04/01,3547.37,846,refund,Los Angeles,0
1293,2024/05/21,3683.21,534,purchase,San Antonio,0
1294,2024/05/08,3551.98,908,purchase,New York,0
1295,2024/09/14,3573.15,824,refund,Chicago,0
1296,2024/09/02,4448.6,113,purchase,Phoenix,0
1297,2024/05/15,2612.02,102,purchase,New York,0
1298,2024/05/31,1129.52,430,purchase,Houston,0
1299,2024/03/14,1247.68,686,refund,New York,0
1300,2024/08/25,1001.57,848,purchase,Houston,0
1301,2023/12/26,1120.02,295,refund,New York,0
1302,2023/11/18,1661.29,500,purchase,San Diego,0
1303,2024/02/24,1592.25,603,refund,Los Angeles,0
1304,2023/11/23,1498.48,428,refund,Phoenix,0
1305,2024/06/09,1326.99,502,purchase,Phoenix,0
1306,2024/02/17,1665.72,996,refund,Dallas,0
1307,2023/12/28,572.1,644,refund,Philadelphia,0
1308,2024/10/08,848.15,859,purchase,Houston,0
1309,2024/07/20,1792.6,166,refund,Los Angeles,0
1310,2023/11/12,1473.54,107,refund,Chicago,0
1311,2024/08/10,3738.51,201,purchase,Houston,0
1312,2024/09/28,3361.41,425,purchase,New York,0
1313,2024/03/07,2462.59,146,purchase,Chicago,0
1314,2023/12/23,4930.15,71,refund,San Diego,0
1315,2024/03/31,3246.96,377,purchase,Houston,0
1316,2024/05/01,566.77,838,purchase,Phoenix,0
1317,2024/09/02,1905.91,44,refund,San Diego,0
1318,2024/06/09,558.26,348,purchase,Dallas,0
1319,2024/06/10,323.06,395,purchase,Philadelphia,0
1320,2023/11/13,1995.64,786,purchase,San Diego,0
1321,2024/08/28,1931.84,310,purchase,New York,0
1322,2024/03/29,3869.69,988,purchase,Chicago,0
1323,2024/07/22,2185.1,214,refund,San Antonio,0
1324,2024/07/08,1941.63,766,refund,Philadelphia,0
1325,2024/04/22,2707.53,15,refund,San Jose,0
1326,2024/09/12,2894.68,449,refund,San Jose,0
1327,2024/09/15,529.88,236,refund,Phoenix,0
1328,2024/09/06,1093.49,701,purchase,Los Angeles,0
1329,2023/10/22,4353.15,478,refund,Phoenix,0
1330,2024/01/28,2787.67,555,purchase,Chicago,0
1331,2023/10/29,3445.29,820,purchase,Philadelphia,0
1332,2024/09/09,2574.59,472,purchase,Los Angeles,0
1333,2024/07/31,1886.87,943,purchase,Los Angeles,0
1334,2024/03/19,276.73,951,purchase,Los Angeles,0
1335,2024/03/10,4367.88,944,refund,Chicago,0
1336,2024/02/01,4807.35,734,refund,Los Angeles,0
1337,2023/10/30,612.63,124,refund,Dallas,0
1338,2023/11/12,4599.9,231,refund,Chicago,0
1339,2024/02/16,4403.35,475,refund,San Antonio,0
1340,2024/09/07,87.84,914,purchase,San Diego,0
1341,2024/06/10,1431.27,234,purchase,San Antonio,0
1342,2024/03/20,1081.96,5,purchase,San Jose,0
1343,2024/06/26,3834.78,806,purchase,San Diego,0
1344,2024/08/28,2518.79,166,purchase,San Diego,0
1345,2024/01/04,2316.52,960,refund,Houston,0
1346,2024/01/03,688.07,184,purchase,San Jose,0
1347,2024/10/21,1481.2,820,purchase,Houston,0
1348,2023/12/21,1979.72,823,refund,San Antonio,0
1349,2024/04/08,4378.35,631,purchase,San Diego,0
1350,2024/06/15,2184.61,788,refund,Dallas,0
1351,2024/07/02,3170.16,579,purchase,Houston,0
1352,2024/08/13,1801.88,745,purchase,San Diego,0
1353,2024/02/05,259.22,610,purchase,New York,0
1354,2024/04/20,303.26,837,purchase,San Antonio,0
1355,2024/08/30,1218.32,584,refund,Philadelphia,0
1356,2024/04/30,227.16,626,refund,Los Angeles,0
1357,2024/01/23,2024.91,157,purchase,Phoenix,0
1358,2023/10/27,4539.05,939,purchase,Chicago,0
1359,2023/12/19,3890.77,14,purchase,Phoenix,0
1360,2024/09/14,2996.73,989,refund,Philadelphia,0
1361,2024/09/05,3235.92,959,refund,Philadelphia,0
1362,2024/09/07,3793.11,536,refund,Chicago,0
1363,2024/02/29,425.87,772,refund,Dallas,0
1364,2024/07/31,1519.09,545,purchase,Philadelphia,0
1365,2024/03/13,2469.84,401,purchase,New York,0
1366,2024/06/30,3934.28,815,refund,San Antonio,0
1367,2024/07/02,750.35,42,purchase,Los Angeles,0
1368,2023/11/25,3213.86,838,purchase,San Jose,0
1369,2024/08/24,979.99,103,purchase,Houston,0
1370,2023/12/27,393.83,367,purchase,Philadelphia,0
1371,2024/07/10,3982.91,167,purchase,Philadelphia,0
1372,2024/09/18,2976.05,805,refund,San Jose,0
1373,2024/07/23,280.68,404,purchase,San Antonio,0
1374,2024/03/06,4081.06,206,purchase,Phoenix,0
1375,2024/02/14,89.41,632,refund,Chicago,0
1376,2024/05/01,4863.22,178,refund,San Diego,0
1377,2024/04/23,602.9,402,purchase,Dallas,0
1378,2024/07/19,1387.94,165,purchase,San Antonio,0
1379,2024/07/22,4927.77,22,refund,Philadelphia,0
1380,2024/02/24,1359.96,93,refund,Dallas,0
1381,2023/11/01,3124.28,648,purchase,San Jose,0
1382,2024/02/03,2626.3,522,purchase,Dallas,0
1383,2024/01/08,4338.37,162,purchase,San Diego,0
1384,2024/03/01,119.38,464,refund,San Antonio,0
1385,2023/12/25,1293.04,289,purchase,Philadelphia,0
1386,2024/01/03,3137.49,244,purchase,San Jose,1
1387,2024/04/20,4892.79,289,purchase,Dallas,0
1388,2024/08/04,3152.91,825,refund,Houston,0
1389,2024/02/28,4599.75,872,refund,San Diego,0
1390,2024/10/01,4413.58,715,purchase,Phoenix,0
1391,2024/10/21,3199.94,464,purchase,Phoenix,0
1392,2024/10/15,2204.11,618,refund,Philadelphia,0
1393,2023/12/13,2687.84,950,refund,San Jose,0
1394,2024/06/08,4228.5,660,purchase,Philadelphia,0
1395,2024/05/15,2437.06,933,purchase,Phoenix,0
1396,2024/01/25,4843.33,539,purchase,San Diego,0
1397,2024/03/12,4090.37,331,refund,San Jose,0
1398,2024/08/17,817.81,864,purchase,Dallas,0
1399,2024/01/09,1385.8,403,refund,San Jose,0
1400,2024/07/04,3721.01,784,refund,Phoenix,0
1401,2024/08/24,746.63,708,refund,New York,0
1402,2024/10/15,1212.57,420,refund,San Antonio,0
1403,2024/10/05,2349.59,869,refund,Phoenix,0
1404,2024/02/23,1818.55,727,purchase,Chicago,0
1405,2024/01/17,1430.92,898,purchase,Philadelphia,0
1406,2023/11/07,670.89,263,purchase,San Jose,0
1407,2024/08/29,3377.35,997,purchase,New York,0
1408,2023/11/30,396.32,453,refund,Chicago,0
1409,2024/02/12,3467.46,99,purchase,San Diego,0
1410,2024/07/11,4191.91,803,purchase,Philadelphia,0
1411,2024/09/17,1784.71,546,purchase,Los Angeles,0
1412,2023/10/31,496.67,662,refund,Dallas,0
1413,2023/12/09,4144.86,228,purchase,Chicago,0
1414,2024/09/19,4181.95,458,purchase,San Diego,0
1415,2024/04/23,2120.36,102,purchase,San Antonio,0
1416,2024/01/05,2043.4,866,purchase,San Antonio,0
1417,2024/07/29,175.86,535,purchase,Houston,0
1418,2023/11/22,305.37,302,refund,Phoenix,0
1419,2023/12/08,1882.75,163,purchase,Chicago,0
1420,2024/03/14,1800.23,843,refund,Philadelphia,0
1421,2024/09/07,910.44,26,refund,Philadelphia,0
1422,2023/11/02,1641.42,296,refund,Chicago,0
1423,2024/04/05,4267.13,843,refund,Chicago,0
1424,2024/04/10,3990.62,427,purchase,Los Angeles,0
1425,2023/12/18,2710.03,301,purchase,Dallas,0
1426,2024/09/03,1846.7,677,purchase,Phoenix,0
1427,2024/07/30,224.04,164,refund,Los Angeles,0
1428,2024/03/11,965.65,734,refund,Phoenix,0
1429,2023/12/10,2795.65,881,refund,San Jose,0
1430,2024/10/19,3117.99,34,refund,Los Angeles,0
1431,2024/05/13,512.64,456,purchase,Phoenix,0
1432,2024/07/08,4807.52,988,refund,San Diego,0
1433,2024/07/08,3571.75,757,purchase,San Jose,0
1434,2024/01/26,3022.09,594,purchase,Houston,0
1435,2024/01/28,4597.89,107,purchase,San Antonio,0
1436,2024/08/23,1.38,373,purchase,San Antonio,0
1437,2024/02/09,1348.62,683,purchase,Houston,0
1438,2024/06/11,2957.66,743,purchase,San Diego,0
1439,2024/07/16,4346.44,642,purchase,Philadelphia,0
1440,2024/09/12,1098.88,659,refund,Houston,0
1441,2024/06/12,4732.44,911,refund,San Jose,0
1442,2023/11/27,1450.03,782,purchase,San Diego,0
1443,2024/07/14,3723.98,53,purchase,Chicago,0
1444,2024/01/27,720.58,639,purchase,Philadelphia,0
1445,2024/01/09,4954.32,200,refund,New York,0
1446,2024/06/26,4603.39,725,refund,Houston,0
1447,2024/05/31,4865.03,136,refund,Chicago,0
1448,2024/05/08,3408.94,408,refund,Phoenix,0
1449,2024/05/15,423.68,872,refund,New York,0
1450,2024/10/06,4049.28,515,refund,Los Angeles,0
1451,2024/08/09,4245.74,571,refund,Philadelphia,0
1452,2024/02/06,645.6,890,refund,San Diego,0
1453,2023/11/17,2992.38,263,refund,San Jose,0
1454,2024/01/20,3495.45,625,refund,San Diego,0
1455,2023/10/27,4020.48,202,purchase,San Jose,0
1456,2024/01/21,4090.78,474,purchase,Los Angeles,0
1457,2024/09/04,2406.07,562,refund,San Antonio,0
1458,2024/10/03,3943.06,779,refund,San Antonio,0
1459,2023/12/09,546.7,827,purchase,Philadelphia,0
1460,2023/11/09,4403.01,53,purchase,Chicago,0
1461,2024/01/08,955.79,144,refund,Houston,0
1462,2024/01/10,3228.24,445,purchase,Phoenix,0
1463,2024/08/25,2119.7,3,refund,Dallas,0
1464,2024/02/17,1034.51,982,purchase,Phoenix,0
1465,2024/04/13,413.62,817,purchase,San Antonio,0
1466,2024/05/12,4645.66,421,purchase,Los Angeles,0
1467,2024/06/01,1683.91,316,purchase,San Antonio,0
1468,2023/10/21,4612.8,381,purchase,Dallas,0
1469,2024/04/20,1736.39,176,purchase,San Jose,0
1470,2023/12/21,1613.42,603,refund,Los Angeles,0
1471,2024/08/27,3443.63,92,purchase,San Antonio,0
1472,2024/02/06,1367.96,558,purchase,San Antonio,0
1473,2023/12/08,4366.08,313,refund,San Diego,0
1474,2023/10/27,3031.92,538,refund,San Diego,0
1475,2024/01/07,4208.8,260,refund,San Jose,0
1476,2024/02/24,557.11,217,purchase,San Jose,0
1477,2023/11/05,4541.63,371,refund,Houston,0
1478,2024/08/23,2219.9,488,refund,Houston,0
1479,2024/07/17,4847.63,141,purchase,Los Angeles,0
1480,2024/10/06,3405.76,367,purchase,San Antonio,0
1481,2024/08/02,2453.5,264,refund,San Jose,0
1482,2023/11/30,4980.45,609,refund,San Jose,0
1483,2024/03/16,4093.94,128,purchase,San Antonio,0
1484,2024/04/28,4847.42,946,purchase,Dallas,0
1485,2024/01/21,4114.47,479,refund,New York,0
1486,2024/10/14,2798.36,816,purchase,Phoenix,0
1487,2024/03/02,872.97,804,refund,Houston,0
1488,2024/03/28,3429.63,841,purchase,Dallas,1
1489,2024/09/13,2759.7,777,refund,Philadelphia,0
1490,2024/06/26,361.2,923,purchase,Phoenix,0
1491,2024/08/03,1563.87,68,refund,Philadelphia,0
1492,2024/09/07,2751,478,purchase,Philadelphia,0
1493,2023/10/26,2863.86,46,purchase,Los Angeles,0
1494,2024/08/24,4386.11,912,purchase,Philadelphia,0
1495,2024/02/18,969.36,517,purchase,Houston,0
1496,2024/01/03,1589.12,884,purchase,Phoenix,0
1497,2024/06/23,1199.98,908,refund,San Antonio,0
1498,2024/06/13,2628.9,570,refund,Philadelphia,0
1499,2024/08/29,831.4,684,purchase,Phoenix,0
1500,2024/06/11,2590.59,64,purchase,Houston,0
1501,2024/06/01,1868.43,168,purchase,Los Angeles,0
1502,2024/04/28,1733.08,41,purchase,San Jose,0
1503,2024/02/05,3980.56,614,refund,San Jose,0
1504,2023/11/01,4311.01,927,purchase,Los Angeles,0
1505,2023/11/04,499.2,662,refund,Phoenix,0
1506,2024/05/29,376.3,890,refund,Dallas,0
1507,2024/07/10,4522.54,172,refund,New York,0
1508,2024/07/27,3008.13,192,refund,San Jose,0
1509,2023/11/05,3118.15,101,refund,San Diego,0
1510,2024/08/25,377.74,18,refund,Chicago,0
1511,2024/06/27,296.49,156,refund,Dallas,0
1512,2024/05/19,459.1,954,purchase,San Diego,0
1513,2023/12/20,4645.98,931,refund,Houston,0
1514,2023/11/21,4185.25,233,refund,Houston,0
1515,2024/08/17,479.4,918,refund,Dallas,0
1516,2024/02/23,4027.83,590,purchase,San Diego,0
1517,2024/07/29,3720.97,43,refund,Los Angeles,0
1518,2024/09/21,771.1,212,purchase,Houston,0
1519,2024/02/13,2488.71,393,purchase,Dallas,0
1520,2023/12/06,831.06,894,purchase,San Diego,0
1521,2023/12/24,3323.71,468,refund,Philadelphia,0
1522,2023/10/26,1054.77,629,refund,New York,0
1523,2024/02/23,2372.89,543,purchase,San Jose,0
1524,2023/11/16,4557.03,913,refund,Houston,0
1525,2024/04/29,359.35,603,refund,Los Angeles,0
1526,2024/07/18,4727.14,906,purchase,Dallas,0
1527,2023/11/14,275.58,84,purchase,Phoenix,0
1528,2024/01/28,2372.94,391,refund,San Diego,0
1529,2024/07/05,2924.38,982,refund,San Jose,0
1530,2024/02/03,4372.08,728,purchase,Los Angeles,0
1531,2024/05/28,225.65,173,refund,San Diego,0
1532,2024/06/13,855.12,266,purchase,New York,0
1533,2023/12/15,1805.23,649,refund,New York,0
1534,2024/05/23,639.39,934,purchase,Dallas,0
1535,2024/07/19,2069.54,295,refund,Phoenix,1
1536,2024/01/10,1458.18,401,refund,San Antonio,0
1537,2024/09/19,3229.17,863,refund,New York,0
1538,2024/10/04,1225.55,265,refund,Houston,0
1539,2024/08/02,442.32,881,purchase,Phoenix,0
1540,2024/04/07,2904.34,372,purchase,Los Angeles,0
1541,2024/08/11,1214.44,899,refund,Philadelphia,0
1542,2024/08/14,1663.7,313,purchase,Dallas,0
1543,2024/01/14,3710.06,540,refund,Houston,0
1544,2024/06/16,273.09,240,purchase,San Antonio,0
1545,2024/05/15,445.86,182,purchase,San Diego,0
1546,2024/02/01,2895.24,331,refund,Los Angeles,0
1547,2024/05/05,753.94,770,refund,New York,0
1548,2023/10/23,1465.72,729,refund,San Diego,0
1549,2024/07/30,144.44,635,purchase,Houston,0
1550,2024/10/15,3152.9,941,refund,Phoenix,0
1551,2024/06/16,1342.19,762,purchase,Dallas,0
1552,2024/08/16,2377.97,559,purchase,San Antonio,0
1553,2024/03/05,2591,707,refund,San Antonio,0
1554,2023/12/12,3292.74,34,refund,San Diego,0
1555,2024/01/18,3269.9,748,refund,Los Angeles,0
1556,2024/05/30,3439.13,812,refund,New York,0
